33.949,60.963
95.163,57.474
92.033,32.604
5.2677,45.642
73.786,71.38
26.912,88.441
42.284,72.086
54.787,1.8613
94.274,67.478
41.774,43.851
98.305,43.782
30.145,11.704
70.11,81.468
66.634,32.486
53.913,24.623
69.811,34.271
66.653,37.569
17.813,54.655
12.801,56.192
99.908,39.582
17.112,39.813
3.2601,51.537
56.12,65.753
88.187,95.092
66.918,72.235
19.043,40.008
36.892,83.187
46.073,13.434
98.164,6.0467
15.64,8.4247
85.552,16.39
64.476,32.422
37.627,30.173
19.092,1.1681
42.825,53.991
48.202,9.5373
12.061,14.651
58.951,63.114
22.619,85.932
38.462,97.422
58.299,57.084
25.181,99.685
29.044,55.354
61.709,51.546
26.528,33.068
82.438,43
98.266,49.181
73.025,7.1037
34.388,88.774
58.407,6.4634
10.777,43.618
90.631,82.663
87.965,39.453
81.776,61.347
26.073,81.864
59.436,88.624
2.2513,93.111
42.526,19.078
31.272,25.858
16.148,89.787
17.877,59.336
42.289,50.384
9.4229,61.281
59.852,81.942
47.092,53.189
69.595,20.208
69.989,45.389
63.853,42.791
3.3604,96.605
6.8806,62.006
31.96,69.539
53.086,72.016
65.445,34.69
40.762,51.699
81.998,55.669
71.836,15.65
96.865,56.206
53.133,69.48
32.515,42.646
10.563,83.627
61.096,73.139
77.88,36.003
42.345,45.421
9.0823,38.639
26.647,77.555
15.366,73.427
28.101,43.028
44.009,69.375
52.714,94.521
45.742,78.423
87.537,70.557
51.805,10.933
94.362,38.993
63.771,59.09
95.769,45.938
24.071,5.034
67.612,22.869
28.906,83.419
67.181,1.5645
69.514,86.371
6.7993,7.8069
25.479,66.904
22.404,50.021
66.783,21.799
84.439,57.162
34.446,12.219
78.052,67.117
67.533,59.959
0.67153,5.5976
60.217,5.6343
38.677,15.25
91.599,1.9621
0.11511,43.518
46.245,83.222
42.435,61.739
46.092,52.013
77.016,86.387
32.247,9.7698
78.474,90.805
47.136,10.802
3.5763,51.7
17.587,14.316
72.176,55.937
47.349,0.45796
15.272,76.668
34.112,84.871
60.739,91.682
19.175,98.697
73.843,50.513
24.285,27.142
91.742,10.075
26.906,50.785
76.55,58.561
18.866,76.289
28.75,8.2963
9.1113,66.16
57.621,51.698
68.336,17.105
54.659,93.856
42.573,59.048
64.444,44.063
64.762,94.192
67.902,65.591
63.579,45.195
94.517,83.97
20.893,53.262
70.928,55.389
23.623,68.007
11.94,36.719
60.73,23.929
45.014,57.892
45.873,86.689
66.194,40.678
77.029,11.262
35.022,44.385
66.201,30.018
41.616,40.139
84.193,83.336
83.292,40.363
25.644,39.018
61.346,36.045
58.225,14.026
54.074,26.013
86.994,8.6815
26.478,42.94
31.807,25.728
11.921,29.756
93.983,42.486
64.555,11.921
47.946,49.507
63.932,70.641
54.472,24.357
64.731,78.507
54.389,7.409
72.105,39.388
52.25,0.33941
99.37,22.068
21.868,0.13006
10.58,18.918
10.97,14.248
6.3591,26.808
40.458,17.489
44.837,13.865
36.582,59.889
76.35,90.106
62.79,93.938
77.198,22.118
93.285,48.267
97.274,37.601
19.203,52.378
13.887,26.487
69.627,6.8357
9.382,43.633
52.54,17.385
53.034,2.6107
86.114,95.468
48.485,43.06
39.346,96.156
67.143,76.241
74.126,0.73487
52.005,68.004
34.771,70.595
15,64.513
58.609,55.231
26.215,21.811
4.4454,77.237
75.493,22.803
24.279,37.086
44.24,89.093
68.78,85.638
35.923,40.243
73.634,31.802
39.471,60.864
68.342,91.02
70.405,90.91
44.231,59.159
1.9578,33.257
33.086,85.306
42.431,44.24
27.027,90.436
19.705,3.3179
82.172,53.243
42.992,71.65
88.777,17.93
39.118,33.653
76.911,18.771
39.679,32.193
80.851,40.386
75.508,54.857
37.74,4.8739
21.602,55.273
79.041,27.481
94.93,24.15
32.757,24.315
67.126,15.416
43.864,95.642
83.35,93.566
76.885,81.871
16.725,72.826
86.198,17.581
98.987,36.037
51.442,18.879
88.428,0.11984
58.803,31.642
15.475,69.962
19.986,62.526
40.695,54.306
74.871,43.904
82.558,28.743
78.996,50.166
31.852,76.155
53.406,76.241
8.9951,57.606
11.171,74.766
13.629,64.553
67.865,12.322
49.518,50.44
18.971,34.726
49.501,9.2148
14.761,14.785
5.4974,19.817
85.071,67.227
56.056,43.151
92.961,69.44
69.667,25.678
58.279,0.97586
81.54,53.228
87.901,27.939
98.891,94.623
0.052238,90.644
86.544,39.268
61.257,2.4855
98.995,67.144
52.768,83.717
47.952,97.15
80.135,5.6933
22.784,45.032
49.809,58.247
90.085,68.664
57.466,71.943
84.518,65.004
73.864,72.691
58.599,37.385
24.673,58.158
66.642,11.612
8.3483,5.7654
62.596,97.977
66.094,28.482
72.975,59.497
89.075,96.216
98.23,18.578
76.903,19.304
58.145,34.164
92.831,93.29
58.009,39.067
1.6983,27.322
12.086,15.195
86.271,39.711
48.43,37.472
84.486,13.111
20.941,43.504
55.229,9.1513
62.988,61.463
3.1991,1.0979
61.471,57.326
36.241,78.973
4.9533,23.537
48.957,44.802
19.251,56.936
12.308,6.1401
20.549,49.629
14.651,64.232
18.907,22.127
4.2652,83.706
63.52,97.108
28.187,84.637
53.86,50.6
69.516,27.888
49.912,74.662
53.58,23.693
44.518,95.735
12.393,62.026
49.036,60.026
85.3,17.26
87.393,9.0347
27.029,25.526
20.846,85.857
56.498,91.107
64.031,69.963
41.703,72.518
20.598,22.989
94.793,57.605
8.2071,81.063
10.571,40.384
14.204,98.844
16.646,8.9999
62.096,32.094
57.371,51.141
5.2078,6.0606
93.12,72.569
72.866,55.656
73.784,52.936
6.3405,82.998
86.044,85.876
93.441,78.903
98.44,31.783
85.894,45.221
78.556,75.223
51.338,10.986
17.76,10.974
39.859,26.988
13.393,52.464
3.089,97.265
93.914,71.041
30.131,31.186
29.553,29.146
33.294,85.036
46.707,91.165
64.82,63.928
2.5228,25.537
84.221,8.8666
55.903,83.826
85.41,58.472
34.788,94.811
44.603,6.1029
5.4239,58.464
17.711,28.511
66.281,82.773
33.083,19.099
89.849,44.253
11.816,39.341
98.842,82.657
53.998,67.687
70.692,20.76
99.949,31.81
28.785,13.381
41.452,67.146
46.484,57.099
76.396,16.977
81.82,14.766
10.022,47.608
17.812,90.81
35.963,55.218
5.6705,3.294
52.189,5.3863
33.585,80.506
17.567,45.137
20.895,38.265
90.515,78.964
67.539,36.429
46.847,53.235
91.213,71.166
10.401,87.148
74.555,32.869
73.627,65.012
56.186,97.484
18.419,7.5967
59.721,58.702
29.994,41.389
13.412,30.914
21.26,26.383
89.494,75.877
7.1453,99.522
24.249,18.657
5.3754,78.115
44.172,19.58
1.3283,99.236
89.719,80.226
19.666,42.423
9.3371,72.886
30.737,49.835
45.606,80.899
10.167,35.651
99.539,7.3243
33.209,59.099
29.735,91.019
6.2045,19.377
29.824,43.237
4.6351,74.916
50.543,3.9184
76.143,94.632
63.107,76.367
8.9892,55.882
8.0862,18.384
77.724,49.795
90.513,51.785
53.377,99.424
10.915,85.485
82.581,96.24
33.81,67.894
29.397,40.35
74.631,93.498
1.0337,47.948
4.8447,23.179
66.792,39.629
60.347,70.508
52.61,55.856
72.971,75.663
70.725,99.548
78.138,96.243
28.798,53.507
69.253,96.387
55.667,11.563
39.652,5.1448
6.1591,30.435
78.018,58.019
33.758,53.096
60.787,90.121
74.125,54.055
10.481,43.198
12.789,54.267
54.954,71.241
48.523,1.6675
89.048,80.092
79.896,14.251
73.434,47.847
5.1332,25.684
7.2885,36.909
8.8527,66.176
79.835,16.961
94.301,27.878
68.372,19.822
13.208,19.507
72.272,32.684
11.035,88.034
11.749,47.11
64.072,40.397
32.881,17.923
65.381,96.892
74.913,40.746
58.319,84.449
74.003,61.533
23.483,37.661
73.496,87.718
97.06,78.485
86.693,46.495
8.6235,81.398
36.644,89.844
36.92,42.924
68.503,33.433
59.794,59.665
78.936,90.199
36.765,70.207
20.603,37.746
8.6667,73.496
77.193,95.41
20.567,54.281
38.827,54.011
55.178,31.111
22.895,7.1235
64.194,18.198
48.448,9.2989
15.185,46.349
78.193,0.93325
10.061,91.503
29.407,64.274
23.737,0.14191
53.087,3.0385
9.1499,20.847
40.532,45.497
10.485,12.727
11.228,0.86477
78.443,72.708
29.157,35.412
60.353,78.045
96.442,43.666
43.248,43.655
69.475,4.9213
75.81,4.9632
43.264,9.11
65.55,59.404
10.976,24.108
93.376,84.137
18.746,85.721
26.618,96.361
79.783,48.89
48.76,22.031
76.896,22.621
39.601,53.679
27.294,76.211
3.7235,34.757
67.329,46.123
42.956,63.932
45.174,91.734
60.986,16.157
5.9403,71.564
31.581,57.774
77.272,43.33
69.643,88.424
12.533,39.305
13.015,17.898
9.2352,63.333
0.78203,62.4
42.311,32.794
65.557,80.297
72.292,99.948
53.121,98.098
10.882,12.704
63.177,23.224
12.65,2.3632
13.43,60.743
9.8594,11.081
14.203,40.746
16.825,88.408
19.625,54.813
31.748,36.9
31.643,20.835
21.756,44.094
25.104,95.62
89.292,12.403
70.322,47.076
55.574,85.69
18.443,4.339
21.203,69.163
7.7347,97.899
91.38,28.327
70.672,13.378
55.779,68.528
31.343,90.945
16.62,61.087
62.25,89.998
98.793,19.343
17.043,75.442
25.779,34.626
39.68,41.863
7.3995,15.572
68.41,81.9
40.239,62.492
98.284,73.856
40.218,80.511
62.067,6.7223
15.437,95.079
38.135,49.758
16.113,75.515
75.811,74.241
87.111,83.113
35.078,15.65
68.554,45.731
29.415,61.81
53.063,93.218
83.242,83.509
59.749,89.542
33.531,58.252
29.923,58.275
45.259,85.493
42.265,3.4866
35.961,88.542
55.832,40.773
74.255,3.6382
42.433,74.615
42.936,15.483
12.487,14.391
2.4434,60.596
29.019,25.448
31.752,32.415
65.369,40.179
95.694,40.637
93.573,38.619
45.789,60.98
24.048,16.689
76.39,18.809
75.933,9.4629
74.065,32.319
74.369,76.96
10.592,23.412
68.156,74.037
46.326,69.282
21.216,82.408
9.8519,82.798
82.357,29.337
17.501,30.937
16.357,52.303
66.599,32.53
89.439,83.184
51.656,81.029
70.27,55.7
15.359,26.296
95.346,68.057
54.088,23.365
67.973,45.643
3.6563,38.457
80.92,53.86
74.862,99.17
12.019,75.522
52.505,98.045
32.583,23.478
54.645,52.856
39.888,5.1436
41.509,75.688
18.074,60.198
25.539,85.717
2.0536,98.828
92.368,92.948
65.37,40.951
93.261,0.034146
16.351,54.088
92.11,20.773
79.466,21.928
57.739,32.581
44.004,9.5949
25.761,74.753
75.195,74.851
22.867,54.33
6.4187,33.813
76.733,83.233
67.12,55.257
71.521,95.754
64.206,89.283
41.905,35.65
39.076,54.64
81.614,34.668
31.743,62.28
81.454,79.662
78.907,74.587
85.226,12.554
50.564,82.239
63.566,2.5151
95.089,41.443
44.396,73.141
6.0019,78.137
86.675,36.729
