70,33,7.6291
70,559,8.1006
70,755,8.4185
71,576,1.2266
71,535,2.2358
71,768,2.248
71,173,3.3444
71,308,3.4981
71,363,4.1494
71,323,4.6868
71,73,5.0239
71,629,5.2711
71,126,5.7023
72,441,1.5238
72,487,3.6746
72,113,5.1124
72,219,7.344
72,893,8.9657
72,254,9.0296
72,212,9.3978
72,835,10.454
72,338,11.805
72,60,11.832
73,308,1.6835
73,173,1.7033
73,768,2.8347
73,779,4.186
73,71,5.0239
73,825,5.4435
73,576,5.6038
73,535,5.7671
73,274,6.0265
73,962,6.5754
74,980,4.7787
74,424,4.9097
74,859,5.9581
74,235,7.555
74,254,10.505
74,394,10.918
74,473,7.7788
74,947,9.2312
74,45,9.6173
74,902,10.485
75,342,1.3905
75,225,2.4897
75,153,2.7353
75,2,2.9808
75,263,3.3069
75,168,3.5987
75,13,4.3724
75,937,4.9913
75,432,5.5134
75,895,5.5624
76,157,4.0168
76,769,4.0767
76,172,6.5033
76,238,7.8542
76,822,8.6881
76,541,8.7256
76,410,8.9727
76,212,10.075
76,991,10.25
76,340,15.213
77,670,3.4169
77,224,3.6106
77,652,3.4088
77,740,5.0717
77,706,9.0688
77,956,6.6375
77,469,10.738
77,530,8.6724
77,62,12.833
77,950,13.737
78,469,5.0909
78,384,7.5864
78,665,8.919
78,695,8.9268
78,331,9.1251
78,740,9.9681
78,903,10.239
78,694,10.563
78,933,11.335
78,266,13.563
79,775,5.579
79,668,6.2206
79,210,8.9956
79,5,6.4342
79,287,9.5927
79,510,7.013
79,29,8.8037
79,420,10.292
79,698,10.405
79,377,15.771
80,404,1.8733
80,730,2.6387
80,455,5.8328
80,596,12.831
80,509,13.343
80,717,17.585
80,374,18.649
80,284,19.744
80,317,20.392
80,401,22.331
81,550,4.7529
81,159,8.8227
81,818,9.9517
81,418,12.158
81,494,12.914
81,205,15.145
81,221,11.698
81,904,18.274
81,738,14.644
81,885,15.446
82,318,1.3361
82,393,3.3953
82,702,5.8742
82,1,6.5559
82,444,6.7716
82,137,9.3175
82,414,9.4414
82,620,9.9054
82,785,11.081
82,472,13.502
83,169,2.3408
83,106,5.2803
83,420,6.4071
83,619,6.5691
83,844,7.0124
83,761,9.5314
83,775,9.7906
83,791,10.446
83,591,10.512
83,411,12.459
84,776,13.75
84,380,14.241
84,198,15.693
84,252,15.991
84,737,19.046
84,543,19.173
84,820,19.988
84,617,20.656
84,966,22.029
84,247,24.45
85,765,3.6025
85,671,3.916
85,39,4.0653
85,341,4.1381
85,57,4.6068
85,416,5.2469
85,288,9.2422
85,527,7.0873
85,702,10.065
85,167,7.2099
86,923,2.6823
86,382,6.0759
86,866,8.6365
86,918,7.1031
86,129,7.3886
86,623,7.831
86,237,8.0309
86,38,9.1945
86,754,13.25
86,780,9.7101
87,468,3.9857
87,764,4.8745
87,681,5.2246
87,124,5.6573
87,788,6.5718
87,589,6.8604
87,568,7.3615
87,282,7.9156
87,795,8.0857
87,855,9.3298
88,941,1.3274
88,387,2.617
88,848,3.3249
88,493,3.4285
88,26,3.7755
88,49,4.459
88,928,4.7545
88,615,5.4092
88,178,5.5243
88,61,5.5331
89,822,4.3361
89,541,7.0907
89,172,7.3783
89,669,7.4022
89,151,7.4612
89,346,8.4819
89,100,8.7626
89,562,9.9142
89,968,10.183
89,332,10.257
90,735,2.2137
90,208,2.9158
90,766,3.4103
90,876,3.9634
90,964,4.5567
90,253,4.8053
90,290,5.9689
90,67,6.0136
90,626,6.0405
90,478,6.1386
91,797,1.4857
91,983,2.0128
91,752,2.5891
91,423,3.5197
91,860,3.9243
91,22,4.4425
91,488,4.5344
91,336,4.6707
91,960,4.9455
91,241,5.1782
92,408,2.1002
92,692,2.3103
92,894,2.464
92,742,2.967
92,281,3.6135
92,971,3.7499
92,303,3.9261
92,746,4.5815
92,396,5.0991
92,834,7.3068
93,204,2.7974
93,828,16.439
93,139,19.33
93,632,20.351
93,978,20.386
93,638,21.769
93,273,23.404
93,622,24.647
93,213,24.649
93,583,18.28
94,821,1.8509
94,524,2.1354
94,315,2.1485
94,458,2.2218
94,456,2.4399
94,192,3.0557
94,203,3.3775
94,813,4.519
94,246,4.9613
94,161,5.1335
95,434,2.4142
95,527,2.8
95,507,3.0399
95,114,3.0775
95,845,3.5359
95,709,3.755
95,997,4.3662
95,10,4.5621
95,350,5.1864
95,936,5.3484
96,882,2.7021
96,69,3.9177
96,869,4.1765
96,710,4.6421
96,148,4.8662
96,673,3.6806
96,789,4.4133
96,390,6.3497
96,336,4.7092
96,532,6.0442
97,958,6.4315
97,511,7.0681
97,659,7.6395
97,354,8.2315
97,489,8.8216
97,117,10.155
97,502,10.171
97,209,12.153
97,581,12.324
97,533,12.346
98,367,2.4534
98,459,3.5494
98,155,4.2983
98,522,4.9421
98,195,5.1291
98,375,4.6401
98,831,5.0887
98,197,8.241
98,979,5.9061
98,598,5.9646
99,174,1.9163
99,556,2.4871
99,333,2.5781
99,635,3.6058
99,860,4.6214
99,784,4.9898
99,699,5.5178
99,983,5.9895
99,796,6.5322
99,520,6.5875
100,541,4.5533
100,172,7.0446
100,410,7.0723
100,822,7.7715
100,590,8.005
100,89,8.7626
100,238,8.7795
100,769,9.4347
100,267,12.407
100,212,12.47
101,464,1.8752
101,913,2.7746
101,902,2.962
101,45,3.279
101,473,3.3175
101,335,4.399
101,176,4.4326
101,236,4.6296
101,425,4.9343
101,963,5.0281
102,446,5.296
102,842,6.9441
102,15,8.1768
102,993,10.469
102,183,10.507
102,110,11.67
102,27,11.798
102,687,11.818
102,344,11.974
102,601,12.078
103,107,5.837
103,242,6.082
103,187,6.8593
103,836,7.4316
103,569,7.6785
103,474,7.6909
103,435,8.1331
103,457,8.8614
103,517,9.2928
103,783,9.4929
104,613,1.2205
104,891,6.0904
104,701,6.1799
104,995,6.1893
104,954,7.0058
104,144,7.0223
104,339,7.9679
104,255,7.9724
104,14,8.6378
104,295,9.702
105,296,1.14
105,721,1.8919
105,149,1.8938
105,399,2.4818
105,911,3.0612
105,136,3.3615
105,883,3.8344
105,320,3.9578
105,280,5.0024
105,218,5.2713
106,844,1.9235
106,83,5.2803
106,761,5.9971
106,169,6.0843
106,420,8.1145
106,512,9.4953
106,403,9.7182
106,314,9.7802
106,619,11.663
106,874,12.485
107,242,0.35654
107,435,2.3552
107,829,4.4427
107,474,4.7179
107,836,4.8539
107,217,5.5419
107,103,5.837
107,517,6.0602
107,560,6.6596
107,216,7.211
108,311,4.8163
108,356,3.591
108,179,6.2899
108,774,9.1146
108,935,9.4432
108,729,7.1966
108,806,11.616
108,492,11.861
108,412,8.851
108,973,12.532
109,364,5.3885
109,945,7.366
109,302,7.6206
109,668,9.8257
109,482,9.8976
109,344,9.9108
109,510,9.9881
109,621,10.867
109,29,11.045
109,183,11.178
110,27,1.6172
110,621,1.972
110,914,3.2584
110,183,3.7414
110,344,3.7576
110,981,3.8742
110,777,6.5589
110,842,7.2716
110,943,8.0663
110,687,8.7528
111,220,3.2788
111,745,5.9627
111,856,7.4548
111,397,8.3927
111,223,9.7237
111,41,10.429
111,17,11.094
111,322,12.488
111,521,13.493
111,193,13.549
112,520,2.0254
112,190,2.8279
112,241,3.4648
112,796,3.4711
112,851,3.8143
112,944,4.1339
112,784,4.1712
112,506,4.5442
112,646,4.8069
112,773,5.138
113,487,2.0209
113,219,4.3443
113,893,5.0315
113,72,5.1124
113,441,5.2239
113,338,7.5534
113,254,8.5454
113,186,9.4355
113,60,9.4752
113,214,10.555
114,527,2.0192
114,95,3.0775
114,709,3.7986
114,765,4.1179
114,434,4.7912
114,815,6.7983
114,507,5.8925
114,686,8.4835
114,141,9.1683
114,845,6.5401
115,899,3.7747
115,651,3.9002
115,542,4.3089
115,880,4.8656
115,594,5.4213
115,661,5.731
115,969,7.1463
115,184,7.3174
115,400,8.0442
115,269,6.7188
116,44,3.1838
116,977,3.5572
116,125,4.4031
116,19,6.2666
116,243,4.7891
116,588,7.2101
116,571,7.3835
116,526,7.9136
116,949,8.0564
116,857,8.1703
117,533,2.669
117,581,5.3225
117,63,6.5543
117,8,7.193
117,197,9.7447
117,97,10.155
117,958,11.317
117,501,11.467
117,659,11.972
117,782,12.834
118,711,0.83048
118,814,5.1559
118,484,5.1943
118,852,6.3467
118,334,6.7641
118,684,7.3892
118,260,8.1036
118,391,8.9877
118,908,9.2049
118,158,9.6145
119,306,2.116
119,999,2.3206
119,744,2.8261
119,35,2.8345
119,824,3.3074
119,545,3.4158
119,758,3.6445
119,160,3.7191
119,593,3.8668
119,749,4.0979
120,863,1.939
120,575,2.2306
120,660,2.3004
120,316,2.3556
120,697,3.3408
120,548,6.1589
120,239,4.4845
120,614,5.2232
120,537,5.618
120,164,5.9131
121,881,0.85715
121,228,1.4476
121,877,1.927
121,840,1.9461
121,127,2.3896
121,519,3.4729
121,931,4.0365
121,376,4.1071
121,636,4.6292
121,319,4.709
122,630,2.0712
122,901,2.8346
122,226,3.4903
122,976,4.8116
122,516,4.99
122,132,5.1353
122,572,6.0597
122,4,6.4138
122,313,6.5404
122,222,7.1474
123,448,4.3169
123,678,6.1093
123,440,6.6756
123,127,7.9802
123,32,8.2083
123,723,8.4189
123,625,8.9076
123,905,8.9539
123,643,9.2265
123,319,9.3238
124,764,1.702
124,589,3.8371
124,855,4.5872
124,87,5.6573
124,189,7.7579
124,43,7.853
124,468,7.9178
124,795,8.4222
124,681,10.848
124,867,11.301
125,243,1.6441
125,799,3.0296
125,977,3.4508
125,44,4.0946
125,663,4.1233
125,116,4.4031
125,719,4.5598
125,579,4.7958
125,370,4.8187
125,631,4.8275
126,323,3.7504
126,683,3.8039
126,576,5.3106
126,363,5.6578
126,71,5.7023
126,535,5.927
126,203,6.0142
126,972,6.4431
126,915,6.4807
126,497,6.8016
127,881,1.838
127,121,2.3896
127,440,2.6688
127,840,3.4792
127,228,3.4948
127,877,3.7088
127,625,4.1446
127,319,4.9796
127,519,5.0212
127,678,5.0279
128,967,0.73262
128,783,0.79798
128,569,2.2849
128,925,2.4682
128,187,3.1481
128,47,4.7946
128,704,4.9223
128,230,5.0904
128,849,5.7294
128,979,6.5589
129,163,3.7726
129,623,5.5223
129,382,6.16
129,982,6.8392
129,780,7.1668
129,86,7.3886
129,237,7.7669
129,570,8.8177
129,923,9.3735
129,471,10.059
130,324,1.0443
130,687,3.525
130,992,2.8136
130,993,4.0731
130,200,3.4662
130,15,5.4116
130,36,4.6871
130,842,6.7929
130,914,7.3017
130,981,7.604
131,873,5.0991
131,566,7.2068
131,227,10.417
131,41,7.5184
131,326,8.3963
131,162,8.5965
131,223,8.7036
131,988,13.081
131,564,13.337
131,28,14.955
132,563,2.2879
132,976,3.0588
132,4,4.5271
132,579,4.877
132,122,5.1353
132,370,5.7151
132,889,5.7744
132,663,5.8001
132,222,5.8368
132,630,7.1977
133,597,2.2875
133,950,6.0732
133,823,9.0927
133,68,9.1836
133,30,9.2321
133,166,7.1557
133,727,10.283
133,706,10.811
133,739,7.9584
133,360,12.028
134,544,1.6268
134,62,2.319
134,743,4.4947
134,182,7.6602
134,665,9.1162
134,939,6.9499
134,933,10.318
134,886,10.531
134,670,12.221
134,469,12.952
135,691,3.7124
135,951,4.4314
135,975,7.1193
135,790,7.3993
135,832,9.4175
135,805,9.6157
135,529,9.6891
135,357,9.7722
135,358,10.931
135,720,8.0183
136,320,0.72546
136,399,2.6799
136,105,3.3615
136,834,3.6505
136,804,3.6587
136,883,3.9147
136,296,4.185
136,721,4.2084
136,310,4.4414
136,732,4.7379
137,262,3.3821
137,620,6.4106
137,82,9.3175
137,702,9.3486
137,601,9.4321
137,318,10.654
137,393,10.76
137,1,10.923
137,444,12.497
137,24,9.286
138,782,3.8189
138,641,2.9187
138,248,3.0872
138,389,3.7158
138,501,5.4879
138,513,4.5124
138,449,5.0467
138,8,7.3892
138,910,5.3438
138,233,5.887
139,927,7.551
139,634,12.092
139,622,15.972
139,204,16.553
139,602,16.816
139,93,19.33
139,632,23.39
139,638,27.008
139,500,28.198
139,978,28.254
140,649,2.2899
140,369,3.1766
140,879,3.6064
140,54,4.0492
140,892,4.1044
140,675,4.1405
140,736,4.4672
140,271,5.0514
140,560,5.6337
140,841,5.6396
141,288,4.1853
141,815,7.7793
141,561,8.8323
141,606,9.7516
141,686,9.886
141,765,7.7319
141,855,11.315
141,961,11.513
141,589,12.614
141,414,12.904
142,256,1.0111
142,407,6.7642
142,286,7.6722
142,480,9.6387
142,483,9.7782
142,330,10.044
142,806,13.377
142,973,15.464
142,935,17.42
142,492,18.819
143,379,4.0965
143,703,4.9547
143,537,5.5702
143,164,5.6075
143,51,7.5398
143,854,9.1318
143,70,9.4373
143,898,9.5763
143,575,9.6865
143,381,9.9149
144,954,0.71155
144,995,2.6413
144,613,5.8719
144,56,6.3185
144,339,6.5528
144,104,7.0223
144,255,7.3266
144,14,8.1839
144,701,10.595
144,591,10.683
145,202,9.4125
145,912,9.4737
145,401,11.136
145,839,12.354
145,337,12.74
145,413,12.749
145,422,15.268
145,558,19.503
145,349,19.905
145,858,20.586
146,325,1.9575
146,834,3.2103
146,732,3.6252
146,804,3.7169
146,303,5.1647
146,767,5.1665
146,320,5.7446
146,136,6.1272
146,396,6.482
146,419,6.5303
147,939,2.935
147,715,4.8079
147,743,4.9092
147,217,5.5467
147,461,6.4287
147,351,6.4867
147,829,6.7212
147,689,6.8235
147,474,7.2412
147,134,10.809
148,869,0.73038
148,710,1.2372
148,336,2.4187
148,673,3.1673
148,488,3.2739
148,96,4.8662
148,882,5.1173
148,423,4.6239
148,69,6.6334
148,68,7.7408
149,296,1.7122
149,105,1.8938
149,721,2.0106
149,399,3.7047
149,911,3.7705
149,280,4.5515
149,883,4.6024
149,218,4.9247
149,136,5.2242
149,249,5.3575
150,249,0.58901
150,559,3.3042
150,33,3.7613
150,229,3.7943
150,888,4.026
150,345,4.4109
150,854,5.3054
150,280,5.3821
150,149,5.6906
150,755,5.7857
151,346,1.8334
151,669,2.3222
151,562,2.5975
151,332,2.9427
151,194,5.1033
151,427,6.045
151,998,6.4211
151,929,6.6664
151,89,7.4612
151,716,11.936
152,409,1.9229
152,932,2.8094
152,294,3.2754
152,705,3.4007
152,872,4.2216
152,402,4.4916
152,871,4.5255
152,6,4.9711
152,798,5.8284
152,592,5.8408
153,225,1.1823
153,2,1.2181
153,342,2.4652
153,75,2.7353
153,293,3.3435
153,263,3.7081
153,1000,6.1147
153,937,5.4136
153,168,5.6165
153,392,7.9475
154,633,1.6769
154,20,1.8635
154,972,2.2102
154,206,2.8105
154,18,3.6057
154,608,4.5289
154,334,5.5937
154,629,6.0023
154,363,6.4658
154,535,8.5701
155,98,4.2983
155,197,4.4835
155,459,5.1433
155,688,5.4008
155,375,4.3419
155,431,6.2532
155,367,6.3239
155,831,4.5849
155,598,4.6511
155,522,8.9398
156,283,2.1984
156,658,3.7646
156,411,8.5793
156,998,9.0592
156,946,12.967
156,194,10.679
156,56,10.785
156,591,10.992
156,417,15.624
156,540,16.742
157,76,4.0168
157,991,6.2361
157,769,6.4932
157,38,7.149
157,340,10.434
157,835,8.7625
157,238,8.8057
157,212,9.2742
157,172,10.135
157,918,10.399
158,953,0.58139
158,391,0.90365
158,915,2.9013
158,747,3.1023
158,277,3.3596
158,793,3.3624
158,852,3.4693
158,728,4.3806
158,484,4.5593
158,683,4.7169
159,550,4.3378
159,81,8.8227
159,818,12.383
159,904,13.7
159,496,18.806
159,494,19.751
159,418,20.933
159,205,21.764
159,28,22.319
159,221,16.512
160,593,0.22172
160,963,1.0481
160,35,1.4622
160,306,1.6045
160,749,2.7518
